AttendanceID,EmployeeID,AttendanceDate,Status,WorkingHours
3089,89,2026-06-14,Present,8.00
3090,90,2026-06-14,Present,8.00
3091,91,2026-06-14,Present,8.00
3092,92,2026-06-14,Present,8.00
3093,93,2026-06-14,Present,8.00
3094,94,2026-06-14,Present,8.00
3095,95,2026-06-14,Present,8.00
3096,96,2026-06-14,Present,8.00
3097,97,2026-06-14,Present,8.00
3098,98,2026-06-14,Present,8.00
3099,99,2026-06-14,Present,8.00
3100,100,2026-06-14,Present,8.00
3101,101,2026-06-14,Present,8.00
3102,102,2026-06-14,Present,8.00
3103,103,2026-06-14,Present,8.00
3104,104,2026-06-14,Present,8.00
3105,105,2026-06-14,Present,8.00
3106,106,2026-06-14,Present,8.00
3107,107,2026-06-14,Present,8.00
3108,108,2026-06-14,Present,8.00
3109,109,2026-06-14,Present,8.00
3110,110,2026-06-14,Present,8.00
3111,111,2026-06-14,Present,8.00
3112,112,2026-06-14,Present,8.00
3113,113,2026-06-14,Present,8.00
3114,114,2026-06-14,Present,8.00
3115,115,2026-06-14,Present,8.00
3116,116,2026-06-14,Present,8.00
3117,117,2026-06-14,Present,8.00
3118,118,2026-06-14,Present,8.00
3119,119,2026-06-14,Present,8.00
3120,120,2026-06-14,Present,8.00
3121,121,2026-06-14,Present,8.00
3122,122,2026-06-14,Present,8.00
3123,123,2026-06-14,Present,8.00
3124,124,2026-06-14,Present,8.00
3125,125,2026-06-14,Present,8.00
3126,126,2026-06-14,Present,8.00
3127,127,2026-06-14,Present,8.00
3128,128,2026-06-14,Present,8.00
3129,129,2026-06-14,Present,8.00
3130,130,2026-06-14,Present,8.00
3131,131,2026-06-14,Present,8.00
3132,132,2026-06-14,Present,8.00
3133,133,2026-06-14,Present,8.00
3134,134,2026-06-14,Present,8.00
3135,135,2026-06-14,Present,8.00
3136,136,2026-06-14,Present,8.00
3137,137,2026-06-14,Present,8.00
3138,138,2026-06-14,Present,8.00
3139,139,2026-06-14,Present,8.00
3140,140,2026-06-14,Present,8.00
3141,141,2026-06-14,Present,8.00
3142,142,2026-06-14,Present,8.00
3143,143,2026-06-14,Present,8.00
3144,144,2026-06-14,Present,8.00
3145,145,2026-06-14,Present,8.00
3146,146,2026-06-14,Present,8.00
3147,147,2026-06-14,Present,8.00
3148,148,2026-06-14,Present,8.00
3149,149,2026-06-14,Present,8.00
3150,150,2026-06-14,Present,8.00
3151,151,2026-06-14,Present,8.00
3152,152,2026-06-14,Present,8.00
3153,153,2026-06-14,Present,8.00
3154,154,2026-06-14,Present,8.00
3155,155,2026-06-14,Present,8.00
3156,156,2026-06-14,Present,8.00
3157,157,2026-06-14,Present,8.00
3158,158,2026-06-14,Present,8.00
3159,159,2026-06-14,Present,8.00
3160,160,2026-06-14,Present,8.00
3161,161,2026-06-14,Present,8.00
3162,162,2026-06-14,Present,8.00
3163,163,2026-06-14,Present,8.00
3164,164,2026-06-14,Present,8.00
3165,165,2026-06-14,Present,8.00
3166,166,2026-06-14,Present,8.00
3167,167,2026-06-14,Present,8.00
3168,168,2026-06-14,Present,8.00
3169,169,2026-06-14,Present,8.00
3170,170,2026-06-14,Present,8.00
3171,171,2026-06-14,Present,8.00
3172,172,2026-06-14,Present,8.00
3173,173,2026-06-14,Present,8.00
3174,174,2026-06-14,Present,8.00
3175,175,2026-06-14,Present,8.00
3176,176,2026-06-14,Present,8.00
3177,177,2026-06-14,Present,8.00
3178,178,2026-06-14,Present,8.00
3179,179,2026-06-14,Present,8.00
3180,180,2026-06-14,Present,8.00
3181,181,2026-06-14,Present,8.00
3182,182,2026-06-14,Present,8.00
3183,183,2026-06-14,Present,8.00
3184,184,2026-06-14,Present,8.00
3185,185,2026-06-14,Present,8.00
3186,186,2026-06-14,Present,8.00
3187,187,2026-06-14,Present,8.00
3188,188,2026-06-14,Present,8.00
3189,189,2026-06-14,Present,8.00
3190,190,2026-06-14,Present,8.00
3191,191,2026-06-14,Present,8.00
3192,192,2026-06-14,Present,8.00
3193,193,2026-06-14,Present,8.00
3194,194,2026-06-14,Present,8.00
3195,195,2026-06-14,Present,8.00
3196,196,2026-06-14,Present,8.00
3197,197,2026-06-14,Present,8.00
3198,198,2026-06-14,Present,8.00
3199,199,2026-06-14,Present,8.00
3200,200,2026-06-14,Present,8.00
3201,1,2026-06-13,Present,8.00
3202,2,2026-06-13,Present,8.00
3203,3,2026-06-13,Present,8.00
3204,4,2026-06-13,Present,8.00
3205,5,2026-06-13,Present,8.00
3206,6,2026-06-13,Present,8.00
3207,7,2026-06-13,Present,8.00
3208,8,2026-06-13,Present,8.00
3209,9,2026-06-13,Present,8.00
3210,10,2026-06-13,Present,8.00
3211,11,2026-06-13,Present,8.00
3212,12,2026-06-13,Present,8.00
3213,13,2026-06-13,Present,8.00
3214,14,2026-06-13,Present,8.00
3215,15,2026-06-13,Present,8.00
3216,16,2026-06-13,Present,8.00
3217,17,2026-06-13,Present,8.00
3218,18,2026-06-13,Present,8.00
3219,19,2026-06-13,Present,8.00
3220,20,2026-06-13,Present,8.00
3221,21,2026-06-13,Present,8.00
3222,22,2026-06-13,Present,8.00
3223,23,2026-06-13,Present,8.00
3224,24,2026-06-13,Present,8.00
3225,25,2026-06-13,Present,8.00
3226,26,2026-06-13,Present,8.00
3227,27,2026-06-13,Present,8.00
3228,28,2026-06-13,Present,8.00
3229,29,2026-06-13,Present,8.00
3230,30,2026-06-13,Present,8.00
3231,31,2026-06-13,Present,8.00
3232,32,2026-06-13,Present,8.00
3233,33,2026-06-13,Present,8.00
3234,34,2026-06-13,Present,8.00
3235,35,2026-06-13,Present,8.00
3236,36,2026-06-13,Present,8.00
3237,37,2026-06-13,Present,8.00
3238,38,2026-06-13,Present,8.00
3239,39,2026-06-13,Present,8.00
3240,40,2026-06-13,Present,8.00
3241,41,2026-06-13,Present,8.00
3242,42,2026-06-13,Present,8.00
3243,43,2026-06-13,Present,8.00
3244,44,2026-06-13,Present,8.00
3245,45,2026-06-13,Present,8.00
3246,46,2026-06-13,Present,8.00
3247,47,2026-06-13,Present,8.00
3248,48,2026-06-13,Present,8.00
3249,49,2026-06-13,Present,8.00
3250,50,2026-06-13,Present,8.00
3251,51,2026-06-13,Present,8.00
3252,52,2026-06-13,Present,8.00
3253,53,2026-06-13,Present,8.00
3254,54,2026-06-13,Present,8.00
3255,55,2026-06-13,Present,8.00
3256,56,2026-06-13,Present,8.00
3257,57,2026-06-13,Present,8.00
3258,58,2026-06-13,Present,8.00
3259,59,2026-06-13,Present,8.00
3260,60,2026-06-13,Present,8.00
3261,61,2026-06-13,Present,8.00
3262,62,2026-06-13,Present,8.00
3263,63,2026-06-13,Present,8.00
3264,64,2026-06-13,Present,8.00
3265,65,2026-06-13,Present,8.00
3266,66,2026-06-13,Present,8.00
3267,67,2026-06-13,Present,8.00
3268,68,2026-06-13,Present,8.00
3269,69,2026-06-13,Present,8.00
3270,70,2026-06-13,Present,8.00
3271,71,2026-06-13,Present,8.00
3272,72,2026-06-13,Present,8.00
3273,73,2026-06-13,Present,8.00
3274,74,2026-06-13,Present,8.00
3275,75,2026-06-13,Present,8.00
3276,76,2026-06-13,Present,8.00
3277,77,2026-06-13,Present,8.00
3278,78,2026-06-13,Present,8.00
3279,79,2026-06-13,Present,8.00
3280,80,2026-06-13,Present,8.00
3281,81,2026-06-13,Present,8.00
3282,82,2026-06-13,Present,8.00
3283,83,2026-06-13,Present,8.00
3284,84,2026-06-13,Present,8.00
3285,85,2026-06-13,Present,8.00
3286,86,2026-06-13,Present,8.00
3287,87,2026-06-13,Present,8.00
3288,88,2026-06-13,Present,8.00
3289,89,2026-06-13,Present,8.00
3290,90,2026-06-13,Present,8.00
3291,91,2026-06-13,Present,8.00
3292,92,2026-06-13,Present,8.00
3293,93,2026-06-13,Present,8.00
3294,94,2026-06-13,Present,8.00
3295,95,2026-06-13,Present,8.00
3296,96,2026-06-13,Present,8.00
3297,97,2026-06-13,Present,8.00
3298,98,2026-06-13,Present,8.00
3299,99,2026-06-13,Present,8.00
3300,100,2026-06-13,Present,8.00
3301,101,2026-06-13,Present,8.00
3302,102,2026-06-13,Present,8.00
3303,103,2026-06-13,Present,8.00
3304,104,2026-06-13,Present,8.00
3305,105,2026-06-13,Present,8.00
3306,106,2026-06-13,Present,8.00
3307,107,2026-06-13,Present,8.00
3308,108,2026-06-13,Present,8.00
3309,109,2026-06-13,Present,8.00
3310,110,2026-06-13,Present,8.00
3311,111,2026-06-13,Present,8.00
3312,112,2026-06-13,Present,8.00
3313,113,2026-06-13,Present,8.00
3314,114,2026-06-13,Present,8.00
3315,115,2026-06-13,Present,8.00
3316,116,2026-06-13,Present,8.00
3317,117,2026-06-13,Present,8.00
3318,118,2026-06-13,Present,8.00
3319,119,2026-06-13,Present,8.00
3320,120,2026-06-13,Present,8.00
3321,121,2026-06-13,Present,8.00
3322,122,2026-06-13,Present,8.00
3323,123,2026-06-13,Present,8.00
3324,124,2026-06-13,Present,8.00
3325,125,2026-06-13,Present,8.00
3326,126,2026-06-13,Present,8.00
3327,127,2026-06-13,Present,8.00
3328,128,2026-06-13,Present,8.00
3329,129,2026-06-13,Present,8.00
3330,130,2026-06-13,Present,8.00
3331,131,2026-06-13,Present,8.00
3332,132,2026-06-13,Present,8.00
3333,133,2026-06-13,Present,8.00
3334,134,2026-06-13,Present,8.00
3335,135,2026-06-13,Present,8.00
3336,136,2026-06-13,Present,8.00
3337,137,2026-06-13,Present,8.00
3338,138,2026-06-13,Present,8.00
3339,139,2026-06-13,Present,8.00
3340,140,2026-06-13,Present,8.00
3341,141,2026-06-13,Present,8.00
3342,142,2026-06-13,Present,8.00
3343,143,2026-06-13,Present,8.00
3344,144,2026-06-13,Present,8.00
3345,145,2026-06-13,Present,8.00
3346,146,2026-06-13,Present,8.00
3347,147,2026-06-13,Present,8.00
3348,148,2026-06-13,Present,8.00
3349,149,2026-06-13,Present,8.00
3350,150,2026-06-13,Present,8.00
3351,151,2026-06-13,Present,8.00
3352,152,2026-06-13,Present,8.00
3353,153,2026-06-13,Present,8.00
3354,154,2026-06-13,Present,8.00
3355,155,2026-06-13,Present,8.00
3356,156,2026-06-13,Present,8.00
3357,157,2026-06-13,Present,8.00
3358,158,2026-06-13,Present,8.00
3359,159,2026-06-13,Present,8.00
3360,160,2026-06-13,Present,8.00
3361,161,2026-06-13,Present,8.00
3362,162,2026-06-13,Present,8.00
3363,163,2026-06-13,Present,8.00
3364,164,2026-06-13,Present,8.00
3365,165,2026-06-13,Present,8.00
3366,166,2026-06-13,Present,8.00
3367,167,2026-06-13,Present,8.00
3368,168,2026-06-13,Present,8.00
3369,169,2026-06-13,Present,8.00
3370,170,2026-06-13,Present,8.00
3371,171,2026-06-13,Present,8.00
3372,172,2026-06-13,Present,8.00
3373,173,2026-06-13,Present,8.00
3374,174,2026-06-13,Present,8.00
3375,175,2026-06-13,Present,8.00
3376,176,2026-06-13,Present,8.00
3377,177,2026-06-13,Present,8.00
3378,178,2026-06-13,Present,8.00
3379,179,2026-06-13,Present,8.00
3380,180,2026-06-13,Present,8.00
3381,181,2026-06-13,Present,8.00
3382,182,2026-06-13,Present,8.00
3383,183,2026-06-13,Present,8.00
3384,184,2026-06-13,Present,8.00
3385,185,2026-06-13,Present,8.00
3386,186,2026-06-13,Present,8.00
3387,187,2026-06-13,Present,8.00
3388,188,2026-06-13,Present,8.00
3389,189,2026-06-13,Present,8.00
3390,190,2026-06-13,Present,8.00
3391,191,2026-06-13,Present,8.00
3392,192,2026-06-13,Present,8.00
3393,193,2026-06-13,Present,8.00
3394,194,2026-06-13,Present,8.00
3395,195,2026-06-13,Present,8.00
3396,196,2026-06-13,Present,8.00
3397,197,2026-06-13,Present,8.00
3398,198,2026-06-13,Present,8.00
3399,199,2026-06-13,Present,8.00
3400,200,2026-06-13,Present,8.00
3401,1,2026-06-12,Present,8.00
3402,2,2026-06-12,Present,8.00
3403,3,2026-06-12,Present,8.00
3404,4,2026-06-12,Present,8.00
3405,5,2026-06-12,Present,8.00
3406,6,2026-06-12,Present,8.00
3407,7,2026-06-12,Present,8.00
3408,8,2026-06-12,Present,8.00
3409,9,2026-06-12,Present,8.00
3410,10,2026-06-12,Present,8.00
3411,11,2026-06-12,Present,8.00
3412,12,2026-06-12,Present,8.00
3413,13,2026-06-12,Present,8.00
3414,14,2026-06-12,Present,8.00
3415,15,2026-06-12,Present,8.00
3416,16,2026-06-12,Present,8.00
3417,17,2026-06-12,Present,8.00
3418,18,2026-06-12,Present,8.00
3419,19,2026-06-12,Present,8.00
3420,20,2026-06-12,Present,8.00
3421,21,2026-06-12,Present,8.00
3422,22,2026-06-12,Present,8.00
3423,23,2026-06-12,Present,8.00
3424,24,2026-06-12,Present,8.00
3425,25,2026-06-12,Present,8.00
3426,26,2026-06-12,Present,8.00
3427,27,2026-06-12,Present,8.00
3428,28,2026-06-12,Present,8.00
3429,29,2026-06-12,Present,8.00
3430,30,2026-06-12,Present,8.00
3431,31,2026-06-12,Present,8.00
3432,32,2026-06-12,Present,8.00
3433,33,2026-06-12,Present,8.00
3434,34,2026-06-12,Present,8.00
3435,35,2026-06-12,Present,8.00
3436,36,2026-06-12,Present,8.00
3437,37,2026-06-12,Present,8.00
3438,38,2026-06-12,Present,8.00
3439,39,2026-06-12,Present,8.00
3440,40,2026-06-12,Present,8.00
3441,41,2026-06-12,Present,8.00
3442,42,2026-06-12,Present,8.00
3443,43,2026-06-12,Present,8.00
3444,44,2026-06-12,Present,8.00
3445,45,2026-06-12,Present,8.00
3446,46,2026-06-12,Present,8.00
3447,47,2026-06-12,Present,8.00
3448,48,2026-06-12,Present,8.00
3449,49,2026-06-12,Present,8.00
3450,50,2026-06-12,Present,8.00
3451,51,2026-06-12,Present,8.00
3452,52,2026-06-12,Present,8.00
3453,53,2026-06-12,Present,8.00
3454,54,2026-06-12,Present,8.00
3455,55,2026-06-12,Present,8.00
3456,56,2026-06-12,Present,8.00
3457,57,2026-06-12,Present,8.00
3458,58,2026-06-12,Present,8.00
3459,59,2026-06-12,Present,8.00
3460,60,2026-06-12,Present,8.00
3461,61,2026-06-12,Present,8.00
3462,62,2026-06-12,Present,8.00
3463,63,2026-06-12,Present,8.00
3464,64,2026-06-12,Present,8.00
3465,65,2026-06-12,Present,8.00
3466,66,2026-06-12,Present,8.00
3467,67,2026-06-12,Present,8.00
3468,68,2026-06-12,Present,8.00
3469,69,2026-06-12,Present,8.00
3470,70,2026-06-12,Present,8.00
3471,71,2026-06-12,Present,8.00
3472,72,2026-06-12,Present,8.00
3473,73,2026-06-12,Present,8.00
3474,74,2026-06-12,Present,8.00
3475,75,2026-06-12,Present,8.00
3476,76,2026-06-12,Present,8.00
3477,77,2026-06-12,Present,8.00
3478,78,2026-06-12,Present,8.00
3479,79,2026-06-12,Present,8.00
3480,80,2026-06-12,Present,8.00
3481,81,2026-06-12,Present,8.00
3482,82,2026-06-12,Present,8.00
3483,83,2026-06-12,Present,8.00
3484,84,2026-06-12,Present,8.00
3485,85,2026-06-12,Present,8.00
3486,86,2026-06-12,Present,8.00
3487,87,2026-06-12,Present,8.00
3488,88,2026-06-12,Present,8.00
3489,89,2026-06-12,Present,8.00
3490,90,2026-06-12,Present,8.00
3491,91,2026-06-12,Present,8.00
3492,92,2026-06-12,Present,8.00
3493,93,2026-06-12,Present,8.00
3494,94,2026-06-12,Present,8.00
3495,95,2026-06-12,Present,8.00
3496,96,2026-06-12,Present,8.00
3497,97,2026-06-12,Present,8.00
3498,98,2026-06-12,Present,8.00
3499,99,2026-06-12,Present,8.00
3500,100,2026-06-12,Present,8.00
3501,101,2026-06-12,Present,8.00
3502,102,2026-06-12,Present,8.00
3503,103,2026-06-12,Present,8.00
3504,104,2026-06-12,Present,8.00
3505,105,2026-06-12,Present,8.00
3506,106,2026-06-12,Present,8.00
3507,107,2026-06-12,Present,8.00
3508,108,2026-06-12,Present,8.00
3509,109,2026-06-12,Present,8.00
3510,110,2026-06-12,Present,8.00
3511,111,2026-06-12,Present,8.00
3512,112,2026-06-12,Present,8.00
3513,113,2026-06-12,Present,8.00
3514,114,2026-06-12,Present,8.00
3515,115,2026-06-12,Present,8.00
3516,116,2026-06-12,Present,8.00
3517,117,2026-06-12,Present,8.00
3518,118,2026-06-12,Present,8.00
3519,119,2026-06-12,Present,8.00
3520,120,2026-06-12,Present,8.00
3521,121,2026-06-12,Present,8.00
3522,122,2026-06-12,Present,8.00
3523,123,2026-06-12,Present,8.00
3524,124,2026-06-12,Present,8.00
3525,125,2026-06-12,Present,8.00
3526,126,2026-06-12,Present,8.00
3527,127,2026-06-12,Present,8.00
3528,128,2026-06-12,Present,8.00
3529,129,2026-06-12,Present,8.00
3530,130,2026-06-12,Present,8.00
3531,131,2026-06-12,Present,8.00
3532,132,2026-06-12,Present,8.00
3533,133,2026-06-12,Present,8.00
3534,134,2026-06-12,Present,8.00
3535,135,2026-06-12,Present,8.00
3536,136,2026-06-12,Present,8.00
3537,137,2026-06-12,Present,8.00
3538,138,2026-06-12,Present,8.00
3539,139,2026-06-12,Present,8.00
3540,140,2026-06-12,Present,8.00
3541,141,2026-06-12,Present,8.00
3542,142,2026-06-12,Present,8.00
3543,143,2026-06-12,Present,8.00
3544,144,2026-06-12,Present,8.00
3545,145,2026-06-12,Present,8.00
3546,146,2026-06-12,Present,8.00
3547,147,2026-06-12,Present,8.00
3548,148,2026-06-12,Present,8.00
3549,149,2026-06-12,Present,8.00
3550,150,2026-06-12,Present,8.00
3551,151,2026-06-12,Present,8.00
3552,152,2026-06-12,Present,8.00
3553,153,2026-06-12,Present,8.00
3554,154,2026-06-12,Present,8.00
3555,155,2026-06-12,Present,8.00
3556,156,2026-06-12,Present,8.00
3557,157,2026-06-12,Present,8.00
3558,158,2026-06-12,Present,8.00
3559,159,2026-06-12,Present,8.00
3560,160,2026-06-12,Present,8.00
3561,161,2026-06-12,Present,8.00
3562,162,2026-06-12,Present,8.00
3563,163,2026-06-12,Present,8.00
3564,164,2026-06-12,Present,8.00
3565,165,2026-06-12,Present,8.00
3566,166,2026-06-12,Present,8.00
3567,167,2026-06-12,Present,8.00
3568,168,2026-06-12,Present,8.00
3569,169,2026-06-12,Present,8.00
3570,170,2026-06-12,Present,8.00
3571,171,2026-06-12,Present,8.00
3572,172,2026-06-12,Present,8.00
3573,173,2026-06-12,Present,8.00
3574,174,2026-06-12,Present,8.00
3575,175,2026-06-12,Present,8.00
3576,176,2026-06-12,Present,8.00
3577,177,2026-06-12,Present,8.00
3578,178,2026-06-12,Present,8.00
3579,179,2026-06-12,Present,8.00
3580,180,2026-06-12,Present,8.00
3581,181,2026-06-12,Present,8.00
3582,182,2026-06-12,Present,8.00
3583,183,2026-06-12,Present,8.00
3584,184,2026-06-12,Present,8.00
3585,185,2026-06-12,Present,8.00
3586,186,2026-06-12,Present,8.00
3587,187,2026-06-12,Present,8.00
3588,188,2026-06-12,Present,8.00
3589,189,2026-06-12,Present,8.00
3590,190,2026-06-12,Present,8.00
3591,191,2026-06-12,Present,8.00
3592,192,2026-06-12,Present,8.00
3593,193,2026-06-12,Present,8.00
3594,194,2026-06-12,Present,8.00
3595,195,2026-06-12,Present,8.00
3596,196,2026-06-12,Present,8.00
3597,197,2026-06-12,Present,8.00
3598,198,2026-06-12,Present,8.00
3599,199,2026-06-12,Present,8.00
3600,200,2026-06-12,Present,8.00
3601,1,2026-06-11,Present,8.00
3602,2,2026-06-11,Present,8.00
3603,3,2026-06-11,Present,8.00
3604,4,2026-06-11,Present,8.00
3605,5,2026-06-11,Present,8.00
3606,6,2026-06-11,Present,8.00
3607,7,2026-06-11,Present,8.00
3608,8,2026-06-11,Present,8.00
3609,9,2026-06-11,Present,8.00
3610,10,2026-06-11,Present,8.00
3611,11,2026-06-11,Present,8.00
3612,12,2026-06-11,Present,8.00
3613,13,2026-06-11,Present,8.00
3614,14,2026-06-11,Present,8.00
3615,15,2026-06-11,Present,8.00
3616,16,2026-06-11,Present,8.00
3617,17,2026-06-11,Present,8.00
3618,18,2026-06-11,Present,8.00
3619,19,2026-06-11,Present,8.00
3620,20,2026-06-11,Present,8.00
3621,21,2026-06-11,Present,8.00
3622,22,2026-06-11,Present,8.00
3623,23,2026-06-11,Present,8.00
3624,24,2026-06-11,Present,8.00
3625,25,2026-06-11,Present,8.00
3626,26,2026-06-11,Present,8.00
3627,27,2026-06-11,Present,8.00
3628,28,2026-06-11,Present,8.00
3629,29,2026-06-11,Present,8.00
3630,30,2026-06-11,Present,8.00
3631,31,2026-06-11,Present,8.00
3632,32,2026-06-11,Present,8.00
3633,33,2026-06-11,Present,8.00
3634,34,2026-06-11,Present,8.00
3635,35,2026-06-11,Present,8.00
3636,36,2026-06-11,Present,8.00
3637,37,2026-06-11,Present,8.00
3638,38,2026-06-11,Present,8.00
3639,39,2026-06-11,Present,8.00
3640,40,2026-06-11,Present,8.00
3641,41,2026-06-11,Present,8.00
3642,42,2026-06-11,Present,8.00
3643,43,2026-06-11,Present,8.00
3644,44,2026-06-11,Present,8.00
3645,45,2026-06-11,Present,8.00
3646,46,2026-06-11,Present,8.00
3647,47,2026-06-11,Present,8.00
3648,48,2026-06-11,Present,8.00
3649,49,2026-06-11,Present,8.00
3650,50,2026-06-11,Present,8.00
3651,51,2026-06-11,Present,8.00
3652,52,2026-06-11,Present,8.00
3653,53,2026-06-11,Present,8.00
3654,54,2026-06-11,Present,8.00
3655,55,2026-06-11,Present,8.00
3656,56,2026-06-11,Present,8.00
3657,57,2026-06-11,Present,8.00
3658,58,2026-06-11,Present,8.00
3659,59,2026-06-11,Present,8.00
3660,60,2026-06-11,Present,8.00
3661,61,2026-06-11,Present,8.00
3662,62,2026-06-11,Present,8.00
3663,63,2026-06-11,Present,8.00
3664,64,2026-06-11,Present,8.00
3665,65,2026-06-11,Present,8.00
3666,66,2026-06-11,Present,8.00
3667,67,2026-06-11,Present,8.00
3668,68,2026-06-11,Present,8.00
3669,69,2026-06-11,Present,8.00
3670,70,2026-06-11,Present,8.00
3671,71,2026-06-11,Present,8.00
3672,72,2026-06-11,Present,8.00
3673,73,2026-06-11,Present,8.00
3674,74,2026-06-11,Present,8.00
3675,75,2026-06-11,Present,8.00
3676,76,2026-06-11,Present,8.00
3677,77,2026-06-11,Present,8.00
3678,78,2026-06-11,Present,8.00
3679,79,2026-06-11,Present,8.00
3680,80,2026-06-11,Present,8.00
3681,81,2026-06-11,Present,8.00
3682,82,2026-06-11,Present,8.00
3683,83,2026-06-11,Present,8.00
3684,84,2026-06-11,Present,8.00
3685,85,2026-06-11,Present,8.00
3686,86,2026-06-11,Present,8.00
3687,87,2026-06-11,Present,8.00
3688,88,2026-06-11,Present,8.00
3689,89,2026-06-11,Present,8.00
3690,90,2026-06-11,Present,8.00
3691,91,2026-06-11,Present,8.00
3692,92,2026-06-11,Present,8.00
3693,93,2026-06-11,Present,8.00
3694,94,2026-06-11,Present,8.00
3695,95,2026-06-11,Present,8.00
3696,96,2026-06-11,Present,8.00
3697,97,2026-06-11,Present,8.00
3698,98,2026-06-11,Present,8.00
3699,99,2026-06-11,Present,8.00
3700,100,2026-06-11,Present,8.00
3701,101,2026-06-11,Present,8.00
3702,102,2026-06-11,Present,8.00
3703,103,2026-06-11,Present,8.00
3704,104,2026-06-11,Present,8.00
3705,105,2026-06-11,Present,8.00
3706,106,2026-06-11,Present,8.00
3707,107,2026-06-11,Present,8.00
3708,108,2026-06-11,Present,8.00
3709,109,2026-06-11,Present,8.00
3710,110,2026-06-11,Present,8.00
3711,111,2026-06-11,Present,8.00
3712,112,2026-06-11,Present,8.00
3713,113,2026-06-11,Present,8.00
3714,114,2026-06-11,Present,8.00
3715,115,2026-06-11,Present,8.00
3716,116,2026-06-11,Present,8.00
3717,117,2026-06-11,Present,8.00
3718,118,2026-06-11,Present,8.00
3719,119,2026-06-11,Present,8.00
3720,120,2026-06-11,Present,8.00
3721,121,2026-06-11,Present,8.00
3722,122,2026-06-11,Present,8.00
3723,123,2026-06-11,Present,8.00
3724,124,2026-06-11,Present,8.00
3725,125,2026-06-11,Present,8.00
3726,126,2026-06-11,Present,8.00
3727,127,2026-06-11,Present,8.00
3728,128,2026-06-11,Present,8.00
3729,129,2026-06-11,Present,8.00
3730,130,2026-06-11,Present,8.00
3731,131,2026-06-11,Present,8.00
3732,132,2026-06-11,Present,8.00
3733,133,2026-06-11,Present,8.00
3734,134,2026-06-11,Present,8.00
3735,135,2026-06-11,Present,8.00
3736,136,2026-06-11,Present,8.00
3737,137,2026-06-11,Present,8.00
3738,138,2026-06-11,Present,8.00
3739,139,2026-06-11,Present,8.00
3740,140,2026-06-11,Present,8.00
3741,141,2026-06-11,Present,8.00
3742,142,2026-06-11,Present,8.00
3743,143,2026-06-11,Present,8.00
3744,144,2026-06-11,Present,8.00
3745,145,2026-06-11,Present,8.00
3746,146,2026-06-11,Present,8.00
3747,147,2026-06-11,Present,8.00
3748,148,2026-06-11,Present,8.00
3749,149,2026-06-11,Present,8.00
3750,150,2026-06-11,Present,8.00
3751,151,2026-06-11,Present,8.00
3752,152,2026-06-11,Present,8.00
3753,153,2026-06-11,Present,8.00
3754,154,2026-06-11,Present,8.00
3755,155,2026-06-11,Present,8.00
3756,156,2026-06-11,Present,8.00
3757,157,2026-06-11,Present,8.00
3758,158,2026-06-11,Present,8.00
3759,159,2026-06-11,Present,8.00
3760,160,2026-06-11,Present,8.00
3761,161,2026-06-11,Present,8.00
3762,162,2026-06-11,Present,8.00
3763,163,2026-06-11,Present,8.00
3764,164,2026-06-11,Present,8.00
3765,165,2026-06-11,Present,8.00
3766,166,2026-06-11,Present,8.00
3767,167,2026-06-11,Present,8.00
3768,168,2026-06-11,Present,8.00
3769,169,2026-06-11,Present,8.00
3770,170,2026-06-11,Present,8.00
3771,171,2026-06-11,Present,8.00
3772,172,2026-06-11,Present,8.00
3773,173,2026-06-11,Present,8.00
3774,174,2026-06-11,Present,8.00
3775,175,2026-06-11,Present,8.00
3776,176,2026-06-11,Present,8.00
3777,177,2026-06-11,Present,8.00
3778,178,2026-06-11,Present,8.00
3779,179,2026-06-11,Present,8.00
3780,180,2026-06-11,Present,8.00
3781,181,2026-06-11,Present,8.00
3782,182,2026-06-11,Present,8.00
3783,183,2026-06-11,Present,8.00
3784,184,2026-06-11,Present,8.00
3785,185,2026-06-11,Present,8.00
3786,186,2026-06-11,Present,8.00
3787,187,2026-06-11,Present,8.00
3788,188,2026-06-11,Present,8.00
3789,189,2026-06-11,Present,8.00
3790,190,2026-06-11,Present,8.00
3791,191,2026-06-11,Present,8.00
3792,192,2026-06-11,Present,8.00
3793,193,2026-06-11,Present,8.00
3794,194,2026-06-11,Present,8.00
3795,195,2026-06-11,Present,8.00
3796,196,2026-06-11,Present,8.00
3797,197,2026-06-11,Present,8.00
3798,198,2026-06-11,Present,8.00
3799,199,2026-06-11,Present,8.00
3800,200,2026-06-11,Present,8.00
3801,1,2026-06-10,Present,8.00
3802,2,2026-06-10,Present,8.00
3803,3,2026-06-10,Present,8.00
3804,4,2026-06-10,Present,8.00
3805,5,2026-06-10,Present,8.00
3806,6,2026-06-10,Present,8.00
3807,7,2026-06-10,Present,8.00
3808,8,2026-06-10,Present,8.00
3809,9,2026-06-10,Present,8.00
3810,10,2026-06-10,Present,8.00
3811,11,2026-06-10,Present,8.00
3812,12,2026-06-10,Present,8.00
3813,13,2026-06-10,Present,8.00
3814,14,2026-06-10,Present,8.00
3815,15,2026-06-10,Present,8.00
3816,16,2026-06-10,Present,8.00
3817,17,2026-06-10,Present,8.00
3818,18,2026-06-10,Present,8.00
3819,19,2026-06-10,Present,8.00
3820,20,2026-06-10,Present,8.00
3821,21,2026-06-10,Present,8.00
3822,22,2026-06-10,Present,8.00
3823,23,2026-06-10,Present,8.00
